"transaction hash","total hash gas used","relative gas used",gas
0xe0f20c18b6ac082aebb64296cc41289344af53afc4ba515035ab23bbb9d07d6f,42,0.015338655603357,273818
0x292cb82a5d4229e8daca1f520eded4f214c135257aaea8ce81b1b055262e5da5,42,0.0153406725058623,273782
0x953e1516bda90116069ff6c566dd3bcda8efa36bbd45b7010e01316ed1473ea2,42,0.0154233715490206,272314
0xb5d7ef7ff85740668339a2733380b71f550258bf3199c72b4a33c802060ab806,42,0.0154260906613385,272266
0x41c3e893634e61c8efe7a3412b87040f9b3e3b2b3b93a46b5d24f56b8ed9c678,42,0.0154713797892209,271469
0x76c0d2c859ace8b0b8ff30806cc6871af3f80941d85364956208857c6dea04c5,42,0.0156764383132152,267918
0x6a2469b6d757ff7fa42780a1e09fcd93af1d6bd89d171f8ba4ed5a78e650174d,42,0.015679247396125,267870
0x8ae5fd0f78684f5ee4741200dd4fab7da2a42f95fe86df81668dbe12b7149fb6,42,0.015679247396125,267870
0xd933e3f94f4faecbd821409854bafe530717262b9f4ba2b8d03e6e26c6326611,42,0.015679247396125,267870
0xb4ef6e5022463089b04d37fd9cf6eb5d10f5607ea73aa3ab6a11aa0d6ac3b525,42,0.0156799498241606,267858
0xcdaa23630973d66724d986e4cd0e94264841a751a834e6820e72b186f97eeb9e,42,0.0156806523151363,267846
0xc13f037b9c3590662bd8b9df3f722cbc9a6e070571a80025a266472b56f77c03,42,0.0158555783322197,264891
0x4bf921d85ab0254b904256074bc4cf41bcc5a1957e83f2451a797fd5a5002233,42,0.015939399919544,263498
0xe6ada7668d13eed6917e36704d0255d56fa56f2ecbe435f64d75c6bef0730aa9,42,0.0160360429155053,261910
0x5977f61e2f8b57614ab04b0103d959bbdcb21c455e60c9156bea99a3bd14eec9,42,0.0162769878271384,258033
0xcdad1bd9441b97efcfcd168725ec6c7dd98f1ff1ac80c33e2bed7b369f087f5f,42,0.0163067533254129,257562
0xb53b75b65a0365371fc4f6d98e79b8455175b3e2c781fab466d0a1cbb14d3100,42,0.0165859745839685,253226
0x43bff14516f8d524feb0ff1c6cec419ee81967fd9383ee387d2af0c5ebd96b52,42,0.0165867606056537,253214
0x717c2b080c446b23d355daf4dc9bdbb103e650d1e8e92522d7d4e72d3493de7a,42,0.0165867606056537,253214
0xd61a1a8a7401994092682db55af843fef88460940afdfe99823c90829439b440,42,0.0165867606056537,253214
0xb2ea003bb3c7094c88458cf943ac1378d89a8b6dba8ca4b1a9cbb3b905dbf8c8,42,0.0165875467018428,253202
0x9c6cc40cba9c70d9a19b9cf90ccdf670208fc3ba2fcb4f1d57aaf0667fc608d1,42,0.016589905437539,253166
0xbd02b14f5469f2a2191a29ff73be114cab49b0a7ff8040fd5cfbabf417ee6deb,42,0.016690642907669,251638
0x3f95594bb4dc3782cbc69562a1e9e591253e2047468e8bd5bf22a8e767365254,42,0.0169808116827984,247338
0xf1d98008ad77ed0c157725fb7116cc7c836101039edc22ef0279f3c03832ba62,42,0.0169849319389513,247278
